C_wt,dL,Stress
77.342,0.1400798112154007,229.2788263876496
77.342,0.1412056237459182,231.0875662504425
77.342,0.1422937661409378,232.7333348783722
77.342,0.1434739381074905,234.4072019950714
77.342,0.1446131020784378,236.2376178349152
77.342,0.1458352357149124,238.0391323720245
77.342,0.1469534188508987,239.86713976997376
77.342,0.1479757577180862,241.54180970063783
77.342,0.1490877419710159,243.27107098091125
77.342,0.1503637582063675,244.99551537739563
77.342,0.1514657288789749,246.72638228559885
77.342,0.1525958329439163,248.5463615438996
77.342,0.153649166226387,250.1993554975128
77.342,0.1548054963350296,251.9543068246613
77.342,0.1560033112764358,253.77428608296205
77.342,0.1571515351533889,255.54689931733705
77.342,0.1579278260469436,257.23682271333314
77.342,0.158731535077095,258.9460136444855
77.342,0.1600518971681594,260.7667957167511
